,Player_URL,Name,Date_of_Birth,City_of_Birth,Country_of_Birth,Citizenship,Height,Foot,Agent,Outfitter,Main_Position,Other_Position,Youth_Club
365,https://www.transfermarkt.com/pedri/profil/spieler/683840,Pedri,2002-11-25,Tegueste,Spain,['Spain'],174.0,right,LEADERBROCK,adidas,Central Midfield,"['Attacking Midfield', 'Left Winger']",
366,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074,Ilaix Moriba,2003-01-19,Conakry,Guinea,"['Guinea', 'Spain']",185.0,right,ROGON,Nike,Central Midfield,,"['Espanyol (-2010)', ' FC Barcelona (2010-2020)']"
367,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,Miralem Pjanic,1990-04-02,Zvornik,Jugoslawien (SFR),"['Bosnia-Herzegovina', 'Luxembourg']",178.0,right,LIAN Sports Group,adidas,Central Midfield,"['Defensive Midfield', 'Attacking Midfield']","['FC Schifflange 95 (1997-2004)', ' FC Metz (2004-2007)']"
368,https://www.transfermarkt.com/matheus-fernandes/profil/spieler/351892,Matheus Fernandes,1998-06-30,Itaboraí,Brazil,['Brazil'],183.0,right,Link,Nike,Central Midfield,['Defensive Midfield'],
369,https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669,Francisco Trincão,1999-12-29,Viana do Castelo,Portugal,['Portugal'],184.0,left,Gestifute,Nike,Right Winger,"['Left Winger', 'Second Striker']","['SC Vianense (2008-2009)', ' FC Porto (2009-2010)', ' SC Vianense (2010-2011)', ' SC Braga (2011-2016)']"
370,https://www.transfermarkt.com/lazar-carevic/profil/spieler/344457,Lazar Carevic,1999-03-16,Cetinje,Yugoslavia (Republic),['Montenegro'],195.0,right,Igor Gluscevic,,Goalkeeper,,
371,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,Eric García,2001-01-09,Barcelona,Spain,['Spain'],182.0,right,"Puyol, De la Peña & Sostres",,Centre-Back,['Right-Back'],['FC Barcelona (2008–2017)']
372,https://www.transfermarkt.com/arnau-comas/profil/spieler/388542,Arnau Comas,2000-04-11,Cassà de la Selva,Spain,['Spain'],191.0,right,Wasserman,,Centre-Back,,
373,https://www.transfermarkt.com/mika-marmol/profil/spieler/617060,Mika Mármol,2001-07-01,Terrassa,Spain,['Spain'],182.0,left,TACTIC GRUP - OROBITG,,Centre-Back,['Left-Back'],"['FC Barcelona (2006-2008)', ' Jabac (2008-)', ' Terrassa (-2013)', ' Damm (2013-2017)', ' Jabac (2017-2018)', ' FC Barcelona (2018-2020)']"
374,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,Alejandro Balde,2003-10-18,Barcelona,Spain,"['Spain', 'Dominican Republic']",175.0,left,Gestifute,Nike,Left-Back,"['Left Winger', 'Right-Back']","['CE Sant Gabriel', ' RCD Espanyol']"
375,https://www.transfermarkt.com/emerson-royal/profil/spieler/476344,Emerson Royal,1999-01-14,São Paulo,Brazil,"['Brazil', 'Spain']",183.0,right,Epic Sports,,Right-Back,['Right Midfield'],
376,https://www.transfermarkt.com/alvaro-sanz/profil/spieler/466806,Álvaro Sanz,2001-02-14,Caspe,Spain,['Spain'],170.0,right,Wasserman,,Defensive Midfield,"['Right-Back', 'Central Midfield']","['CD Caspe (-2012)', ' Real Zaragoza (2012-2015)']"
377,https://www.transfermarkt.com/gavi/profil/spieler/646740,Gavi,2004-08-05,Los Palacios y Villafranca,Spain,['Spain'],173.0,right,"Puyol, De la Peña & Sostres",Nike,Central Midfield,"['Attacking Midfield', 'Left Winger']",
378,https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,Nico González,2002-01-03,A Coruña,Spain,['Spain'],188.0,right,Gestifute,Nike,Central Midfield,['Defensive Midfield'],['Atlético Coruña Montañeros CF (2009-2013)']
379,https://www.transfermarkt.com/lucas-de-vega/profil/spieler/388555,Lucas de Vega,2000-01-16,Fortaleza,Brazil,"['Brazil', 'Spain']",180.0,right,GLOBAL ASES,Nike,Central Midfield,['Attacking Midfield'],
380,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,Ferran Torres,2000-02-29,Foios,Spain,['Spain'],184.0,right,LEADERBROCK,adidas,Left Winger,"['Right Winger', 'Centre-Forward']",['Valencia CF (2006-2017)']
381,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,Abde Ezzalzouli,2001-12-17,Beni Melal,Morocco,"['Morocco', 'Spain']",177.0,right,INTEGRAL ADVISING FOOTBALL S.L,,Left Winger,['Right Winger'],
382,https://www.transfermarkt.com/estanis-pedrola/profil/spieler/913539,Estanis Pedrola,2003-08-24,Mont Cambrils,Spain,['Spain'],185.0,right,EMG Mundial,,Left Winger,"['Right Winger', 'Second Striker']",['Costa Daurada']
383,https://www.transfermarkt.com/yusuf-demir/profil/spieler/548031,Yusuf Demir,2003-06-02,Wien,Austria,['Austria'],173.0,left,SBE Management AG,,Right Winger,"['Attacking Midfield', 'Left Winger']",['First Vienna FC (2010-)']
384,https://www.transfermarkt.com/ilias-akhomach/profil/spieler/709969,Ilias Akhomach,2004-04-16,Hostalets de Pierola,Spain,"['Spain', 'Morocco']",175.0,left,,,Right Winger,"['Centre-Forward', 'Left Winger']","['Hostalets de Pierola', ' Nastic Manresa']"
